43833   2,092
43824   38,298
43819   1384,61
43818   1386,701
43811   1390,733
43803   1392,68
43796   1394,673
43794   1396,631
43793   1398,6
43789   1400,558
43783   1404,399
43778   1406,17
43774   1407,944
43768   1409,748
43765   1411,519
43763   1413,309
43761   1415,095
43760   1418,468
43759   1420,063
43752   1423,057
43748   1424,462
43745   1425,878
43740   1427,286
