36019   2,69
36003   3,447
35988   6,958
35987   1276,418
35985   1277,113
35976   1676,127
35970   1676,855
35967   1677,577
35949   1678,97
35930   1679,636
35918   1680,278
35910   1680,931
35903   1681,576
35900   1682,217
