43845   1,848
43842   4,946
43779   14,715
43745   15,918
43732   23,622
43723   136,688
43715   138,328
43711   139,962
43708   143,097
43707   267,354
43703   268,936
43700   270,56
43698   272,133
43696   273,748
43694   276,825
43691   278,291
43682   396,486
43668   397,971
43664   399,503
43661   401,008
