36049   1,06
36033   1,749
36021   198,903
36019   199,677
36018   371,577
36016   372,359
36006   438,637
36004   547,894
36002   548,545
36001   549,193
35998   607,295
35996   607,954
35994   608,619
35993   782,811
35986   783,507
35967   784,171
35962   784,85
35959   785,513
35956   786,181
35954   786,854
35953   787,536
