9283   64,153
9280   71,115
9278   78,268
9277   85,649
9276   194,568
9274   196,292
9273   198,001
9267   342,16
9266   343,961
9265   345,73
9264   347,481
9263   349,199
9262   820,367
9261   822,631
9260   824,802
9259   827,039
9258   831,354
9257   833,393
9256   835,396
9245   839,321
9244   841,084
9243   842,946
9242   844,848
9241   846,67
9240   848,5
9239   850,316
