43692   1,551
43680   8,522
43677   159,113
43670   282,279
43661   283,982
43659   285,697
43657   288,952
43653   290,471
43650   291,975
43649   293,486
43648   294,989
43647   551,125
43643   552,561
43639   554,006
43635   555,441
43632   556,897
