9234   12,159
9227   14,602
9226   327,952
9225   332,89
9223   335,294
9222   337,655
9220   342,196
9218   344,393
9217   346,585
9216   348,759
9215   350,979
9214   355,224
9213   357,277
9212   359,303
9211   361,337
9210   363,373
9209   369,201
9208   371,046
