36129   1,214
36128   2,164
36120   3,246
36113   12,49
36091   14,385
36071   17,095
36063   17,799
36026   22,292
36024   23,058
36022   23,808
36021   302,259
36009   304,068
36002   305,743
35999   306,534
35998   307,333
35992   308,859
35991   309,576
35983   310,956
35976   311,596
35969   312,289
35966   312,938
35964   1002,516
35955   1356,466
